OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28408,10446308,CHURCH OF OUR LADY OF THE MIRACULOUS MEDAL,COLUMBUS,OH,43232,5354,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28529404,-82.8502472,39.9203877,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28409,10453714,PILGRIM MISSIONARY BAPTIST CHURCH,COLUMBUS,OH,43203,1907,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28553549,-82.9722375,39.9663085,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28413,10588775,HOSACK STREET BAPTIST CHURCH,COLUMBUS,OH,43207,2606,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28529980,-82.964006,39.906213,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28418,10585227,SECOND BAPTIST CHURCH,COLUMBUS,OH,43203,1418,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28524782,-82.9767065,39.9688857,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28426,10588674,EAST BAPTIST CHURCH,COLUMBUS,OH,43213,1217,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28524202,-82.8865381,39.9743497,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28443,10683878,ZEN COLUMBUS SANGHA,COLUMBUS,OH,43214,2544,FRANKLIN,39049,2009-05-04T00:00:00.000Z,ALT REF,2009-05-04T00:00:00.000Z,PLACES OF WORSHIP,28546962,-83.0224273,40.0543411,BUDDHIST,SOTO/RINZAI ZEN,NOT AVAILABLE,NOT AVAILABLE,N,N
28445,10445840,SAINT MATTHIAS CATHOLIC CHURCH,COLUMBUS,OH,43224,2115,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-11T00:00:00.000Z,CHURCHES,28517896,-82.9749679,40.051484,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28446,10457427,SAINT PAUL AFRICAN METHODIST EPISCOPAL CHURCH,COLUMBUS,OH,43215,1746,FRANKLIN,39049,2009-05-08T00:00:00.000Z,ALT REF,2009-05-08T00:00:00.000Z,CHURCHES,28553741,-82.9842237,39.9665986,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
28447,10431157,MUHAMMAD MOSQUE NUMBER 43,COLUMBUS,OH,43203,1133,FRANKLIN,39049,2009-05-08T00:00:00.000Z,ALT REF,2009-05-08T00:00:00.000Z,"MOSQUES, RELIGIOUS",28524131,-82.9668801,39.9754834,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28457,10454457,TRAVELERS REST BAPTIST CHURCH,COLUMBUS,OH,43211,2743,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28522900,-82.9788481,39.9968455,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
