CITY,NAICSDESCR,X,Y
CINCINNATI,PLACES OF WORSHIP,-84.5946133,39.1480827
CINCINNATI,CHURCHES,-84.624342,39.1042342
CINCINNATI,PLACES OF WORSHIP,-84.5389087,39.1608221
CHARLESTOWN,CHURCHES,-85.659697,38.4414239
VERSAILLES,CHURCHES,-85.1475151,38.9684204
GREENWOOD,CHURCHES,-86.1560071,39.5785363
CINCINNATI,CHURCHES,-84.4792553,39.1964106
CINCINNATI,SYNAGOGUES,-84.4570142,39.2007631
CINCINNATI,CHURCHES,-84.484065,39.1264229
CINCINNATI,CHURCHES,-84.5123797,39.1044832
CINCINNATI,CHURCHES,-84.4815417,39.195308
BLOOMINGTON,SYNAGOGUES,-86.527767,39.1682156
WILMINGTON,CHURCHES,-83.9798927,39.4965311
OMAR,CHURCHES,-82.0028926,37.7466949
DAYTON,CHURCHES,-84.1718258,39.7762367
DAYTON,CHURCHES,-84.1733548,39.7834286
DAYTON,CHURCHES,-84.1406009,39.7330107
DAYTON,CHURCHES,-84.2686593,39.737164
KETTERING,CHURCHES,-84.1543703,39.6800564
RICHMOND,CHURCHES,-84.2714714,37.8219632
DAYTON,CHURCHES,-84.1681152,39.7530303
MILTON,CHURCHES,-82.1064523,38.4699266
XENIA,"MOSQUES, RELIGIOUS",-83.9242558,39.6864276
GALLIPOLIS FERRY,CHURCHES,-82.1164934,38.7353643
WILMINGTON,CHURCHES,-83.8786474,39.4464883
GRAYSON,CHURCHES,-82.9724077,38.4214866
CLAYTON,CHURCHES,-84.3087028,39.8381132
LANCASTER,CHURCHES,-82.542035,39.7212564
LEBANON,CHURCHES,-84.1616205,39.4677853
NORWOOD,CHURCHES,-84.4459435,39.1643801
CINCINNATI,CHURCHES,-84.3306591,39.2693122
ATHENS,"MOSQUES, RELIGIOUS",-82.0958093,39.3255018
DAYTON,CHURCHES,-84.2233941,39.7472231
DAYTON,CHURCHES,-84.2283916,39.7673985
CENTERVILLE,CHURCHES,-84.1344676,39.6426052
NEW LEBANON,CHURCHES,-84.3867392,39.7416121
CENTERVILLE,CHURCHES,-84.1915215,39.6128479
CINCINNATI,CHURCHES,-84.449506,39.2813627
CANAL WINCHESTER,CHURCHES,-82.8280764,39.8914969
DAYTON,CHURCHES,-84.2494632,39.7641139
LEBANON,CHURCHES,-84.3250427,39.4538514
CINCINNATI,SYNAGOGUES,-84.3700479,39.2095129
MIAMISBURG,CHURCHES,-84.2091146,39.6178149
CINCINNATI,CHURCHES,-84.4353012,39.1118227
LANCASTER,CHURCHES,-82.5563421,39.7413666
AMELIA,CHURCHES,-84.2230988,39.0620574
AMELIA,CHURCHES,-84.2112296,39.0238083
HUBER HEIGHTS,CHURCHES,-84.130132,39.8785774
RICHMOND,CHURCHES,-84.3121299,37.7382214
MATEWAN,CHURCHES,-82.1657353,37.6226298
KETTERING,CHURCHES,-84.1621839,39.6979014
WEST CHESTER,CHURCHES,-84.3651904,39.3418123
CINCINNATI,CHURCHES,-84.4324008,39.1364459
BEAVERCREEK,CHURCHES,-84.0659119,39.6928323
DAYTON,CHURCHES,-84.2702112,39.884166
MASON,CHURCHES,-84.3150966,39.336069
WINCHESTER,CHURCHES,-84.2109629,37.9929478
LEXINGTON,CHURCHES,-84.3947181,37.9940552
LIBERTY TOWNSHIP,CHURCHES,-84.4237662,39.3731869
LEXINGTON,CHURCHES,-84.4270752,38.0214015
RUSSELL,CHURCHES,-82.6940649,38.5053178
LANCASTER,CHURCHES,-82.6206715,39.7359941
GEORGETOWN,CHURCHES,-83.8579382,38.9109952
DAYTON,CHURCHES,-84.2198456,39.7974641
CINCINNATI,CHURCHES,-84.2875704,39.0852852
DAYTON,CHURCHES,-84.1379497,39.6590354
CINCINNATI,CHURCHES,-84.2875873,39.0852177
DAYTON,CHURCHES,-84.1379607,39.6590386
CINCINNATI,CHURCHES,-84.4441547,39.1748933
WINCHESTER,CHURCHES,-84.2117517,37.9937203
CINCINNATI,CHURCHES,-84.4441569,39.1748952
DAYTON,CHURCHES,-84.1379575,39.6590372
DAYTON,CHURCHES,-84.2637786,39.8190291
DAYTON,CHURCHES,-84.2168109,39.7742817
LEXINGTON,CHURCHES,-84.4246092,37.9686387
CINCINNATI,CHURCHES,-84.382442,39.19603
CINCINNATI,CHURCHES,-84.3305088,39.0726233
CINCINNATI,CHURCHES,-84.4333147,39.1390574
CINCINNATI,CHURCHES,-84.3708258,39.1919015
MIAMISBURG,CHURCHES,-84.2552413,39.6240729
CINCINNATI,CHURCHES,-84.4264237,39.1804918
BATAVIA,CHURCHES,-84.1845554,39.0718711
CINCINNATI,CHURCHES,-84.2781515,39.1189005
CINCINNATI,CHURCHES,-84.4299292,39.1273814
DAYTON,CHURCHES,-84.2465204,39.783821
FRANKLIN FURNACE,CHURCHES,-82.8424062,38.6019026
VANDALIA,CHURCHES,-84.2082637,39.8820551
DAYTON,CHURCHES,-84.2128571,39.6696788
DAYTON,CHURCHES,-84.2453786,39.8016155
PLINY,CHURCHES,-81.9869967,38.6232175
CHILLICOTHE,CHURCHES,-83.0256145,39.3335958
KINGS MILLS,CHURCHES,-84.2461458,39.3557038
CHESAPEAKE,CHURCHES,-82.4336407,38.4324328
CENTERVILLE,CHURCHES,-84.1452722,39.6595145
PORTSMOUTH,CHURCHES,-82.9876874,38.7414455
WINCHESTER,CHURCHES,-83.6526994,38.9400618
BEAVER,CHURCHES,-82.8683098,39.1214689
DAYTON,CHURCHES,-84.1600071,39.7277909
CYNTHIANA,CHURCHES,-84.3014729,38.3909602
ASHLAND,CHURCHES,-82.6448291,38.4805122
CYNTHIANA,CHURCHES,-84.2856668,38.3871625
WILLIAMSON,CHURCHES,-82.2676593,37.6649979
DAYTON,CHURCHES,-84.1733623,39.7834004
DAYTON,CHURCHES,-84.1902579,39.7616984
DAYTON,CHURCHES,-84.1744363,39.7248746
DAYTON,CHURCHES,-84.1902589,39.7617019
GREENUP,CHURCHES,-82.8315301,38.5717988
LEXINGTON,CHURCHES,-84.3414911,37.9173342
ASHLAND,CHURCHES,-82.6623095,38.471779
LOGAN,CHURCHES,-81.9931639,37.8580501
PARIS,CHURCHES,-84.2531632,38.2178383
DAYTON,CHURCHES,-84.2232028,39.6548329
CINCINNATI,CHURCHES,-84.374556,39.1540199
LANCASTER,CHURCHES,-82.5865766,39.7442689
CYNTHIANA,CHURCHES,-84.2945407,38.390454
PARIS,CHURCHES,-84.2528116,38.2083931
BEREA,CHURCHES,-84.2957374,37.5692542
KETTERING,CHURCHES,-84.1902316,39.7064249
HUBER HEIGHTS,CHURCHES,-84.1327652,39.8785781
HURRICANE,CHURCHES,-82.0280298,38.4299811
DAYTON,CHURCHES,-84.156715,39.6506908
DAYTON,CHURCHES,-84.1814599,39.7394037
CLAYTON,CHURCHES,-84.3296157,39.8738411
DAYTON,CHURCHES,-84.1696076,39.7832362
MIDDLETOWN,CHURCHES,-84.4058661,39.5036129
DAYTON,CHURCHES,-84.1558113,39.7617217
DAYTON,CHURCHES,-84.2386064,39.7579494
WEST CHESTER,CHURCHES,-84.3667054,39.3238265
DAYTON,CHURCHES,-84.2211298,39.7528125
SALYERSVILLE,CHURCHES,-83.0242558,37.7758878
LIBERTY TOWNSHIP,CHURCHES,-84.359695,39.3930398
CINCINNATI,"TEMPLES, RELIGIOUS",-84.4429202,39.1567933
CHILLICOTHE,CHURCHES,-82.9936953,39.3507696
DAYTON,CHURCHES,-84.1547711,39.765354
DAYTON,CHURCHES,-84.2025024,39.7739462
MIDDLETOWN,CHURCHES,-84.3970072,39.5165389
LOGAN,CHURCHES,-81.9906007,37.8491005
DAYTON,CHURCHES,-84.1561933,39.7835751
READING,CHURCHES,-84.4453429,39.2262144
GROVE CITY,CHURCHES,-83.1067819,39.8885214
PORTSMOUTH,CHURCHES,-82.9781622,38.7395212
WAYNESVILLE,CHURCHES,-84.1044526,39.5799536
BEATTYVILLE,CHURCHES,-83.686161,37.6244419
DAYTON,CHURCHES,-84.211174,39.8631961
LOVELAND,CHURCHES,-84.2749998,39.258
LOGAN,CHURCHES,-82.0156505,37.8445318
SPURLOCKVILLE,CHURCHES,-82.0432711,38.1377478
HAMLIN,CHURCHES,-82.0907761,38.3048512
CARLISLE,CHURCHES,-84.3024742,39.5896994
WAVERLY,CHURCHES,-82.982332,39.1312129
WILMINGTON,CHURCHES,-83.8252203,39.4458873
FRANKLIN,CHURCHES,-84.3085021,39.4959929
DAYTON,CHURCHES,-84.2544348,39.7795987
MORROW,CHURCHES,-84.0580642,39.3406901
POMEROY,CHURCHES,-82.0158248,39.0564156
MAINEVILLE,CHURCHES,-84.2131154,39.3141594
DAYTON,CHURCHES,-84.2621156,39.7547979
MAINEVILLE,CHURCHES,-84.2194809,39.3147415
MASON,CHURCHES,-84.3304383,39.3200297
MORROW,CHURCHES,-84.1073621,39.353691
FRANKLIN,CHURCHES,-84.3227257,39.488456
PAINTSVILLE,CHURCHES,-82.8056455,37.815846
BATAVIA,CHURCHES,-84.2546983,39.0989253
GREENFIELD,CHURCHES,-83.3827322,39.3524008
GRIFFITHSVILLE,CHURCHES,-81.998987,38.2353606
CINCINNATI,CHURCHES,-84.4298009,39.1529485
MILFORD,CHURCHES,-84.2330569,39.1761254
THURSTON,CHURCHES,-82.5498247,39.8401517
MASON,CHURCHES,-84.3202236,39.3640497
LEBANON,CHURCHES,-84.2038464,39.4098243
LEBANON,CHURCHES,-84.2067928,39.4568273
SPRINGBORO,CHURCHES,-84.2243779,39.5816967
LEBANON,CHURCHES,-84.2042481,39.4357597
MASON,CHURCHES,-84.3197408,39.3660042
CHILLICOTHE,CHURCHES,-82.9838597,39.3317245
DAYTON,CHURCHES,-84.2534105,39.7502305
PIKEVILLE,CHURCHES,-82.4455175,37.5649121
DAYTON,CHURCHES,-84.2759987,39.7619746
CINCINNATI,CHURCHES,-84.3806168,39.1558381
CHILLICOTHE,CHURCHES,-82.975719,39.334469
KETTERING,CHURCHES,-84.1324941,39.6999271
CINCINNATI,CHURCHES,-84.3157653,39.2845175
CINCINNATI,CHURCHES,-84.364633,39.1811197
CINCINNATI,CHURCHES,-84.389826,39.1625805
WAYNE,CHURCHES,-82.4605793,38.2725239
KETTERING,CHURCHES,-84.1252517,39.718193
NEW LEXINGTON,CHURCHES,-82.2076372,39.7201626
LOGAN,CHURCHES,-81.9877181,37.8465716
HARTS,CHURCHES,-82.1476047,37.971399
MASON,CHURCHES,-84.316891,39.3600427
LEBANON,CHURCHES,-84.2109108,39.4359755
PLEASANT PLAIN,CHURCHES,-84.0909458,39.3091733
SPRINGBORO,CHURCHES,-84.2313872,39.5495766
MASON,CHURCHES,-84.3362567,39.3100966
LOVELAND,CHURCHES,-84.262944,39.3068372
ONA,CHURCHES,-82.2659177,38.4851484
GEORGETOWN,CHURCHES,-83.8957347,38.8891281
IRVINE,CHURCHES,-83.9790069,37.6806782
GEORGETOWN,CHURCHES,-83.9024354,38.8588405
CIRCLEVILLE,CHURCHES,-82.9527908,39.6441793
DAYTON,CHURCHES,-84.2680456,39.747132
LEXINGTON,CHURCHES,-84.4477847,38.0237787
CINCINNATI,CHURCHES,-84.4242129,39.1856978
LANCASTER,CHURCHES,-82.6020392,39.7188798
CINCINNATI,CHURCHES,-84.3584067,39.2187225
WASHINGTON COURT HOUSE,CHURCHES,-83.4428349,39.5379797
GROVE CITY,CHURCHES,-83.0742696,39.8818459
WEST HAMLIN,CHURCHES,-82.1888205,38.2836756
CENTERVILLE,CHURCHES,-84.1576383,39.5979022
CLINTON,CHURCHES,-88.9949257,36.6715751
PRINCETON,CHURCHES,-87.8788096,37.1024137
JACKSON,CHURCHES,-88.8462711,35.6494462
HARRISBURG,CHURCHES,-90.7232961,35.5648024
SAINT LOUIS,CHURCHES,-90.2857659,38.6768932
SAINT LOUIS,PLACES OF WORSHIP,-90.2555022,38.596316
HAZELWOOD,CHURCHES,-90.3291126,38.766447
MEMPHIS,CHURCHES,-89.9223176,35.0844695
HARDIN,CHURCHES,-88.2967413,36.7636125
HENNING,CHURCHES,-89.5780389,35.693332
SAINT LOUIS,CHURCHES,-90.1971242,38.6129248
OSCEOLA,CHURCHES,-89.9716671,35.7018101
BLYTHEVILLE,CHURCHES,-89.9032427,35.9194074
SPRINGFIELD,CHURCHES,-89.6348599,39.7983798
HARRISBURG,CHURCHES,-88.5399074,37.73492
JACKSON,CHURCHES,-88.8700453,35.5966266
BATCHTOWN,CHURCHES,-90.6548281,39.0349566
SAINT LOUIS,CHURCHES,-90.2474411,38.5587424
ANNAPOLIS,PLACES OF WORSHIP,-90.7672446,37.5132846
JACKSON,CHURCHES,-89.6706572,37.3847357
LYNNVILLE,CHURCHES,-86.950028,35.3942469
PULASKI,CHURCHES,-86.9751406,35.2314966
TAYLORVILLE,CHURCHES,-89.288706,39.5500337
HOPKINSVILLE,CHURCHES,-87.4943714,36.8690049
LOUISIANA,CHURCHES,-91.05059,39.4497668
SPARTA,CHURCHES,-89.7038077,38.1259317
EAST SAINT LOUIS,CHURCHES,-90.1217635,38.6344001
KENNETT,CHURCHES,-90.0595622,36.2452801
SPARTA,CHURCHES,-89.7031229,38.1341737
COLUMBIA,CHURCHES,-87.0402907,35.6151766
RIPLEY,CHURCHES,-89.4763547,35.7404833
CARUTHERSVILLE,CHURCHES,-89.6581801,36.182071
SPRINGFIELD,CHURCHES,-89.631892,39.7869778
SPRINGFIELD,CHURCHES,-89.6392448,39.7940188
MEPPEN,CHURCHES,-90.6055029,38.9967099
JACKSON,CHURCHES,-89.6698667,37.3815265
OWENSBORO,CHURCHES,-87.1879773,37.7023293
SAINT LOUIS,CHURCHES,-90.333691,38.5520647
SULLIVAN,CHURCHES,-91.0354572,38.2167226
OWENSBORO,CHURCHES,-87.0224656,37.7998971
SALEM,CHURCHES,-91.5407137,37.6443496
MCKENZIE,CHURCHES,-88.5203446,36.133828
MARION,CHURCHES,-88.0803703,37.3312837
COLUMBIA,CHURCHES,-87.0315032,35.6074577
UNION CITY,CHURCHES,-89.0666701,36.4359751
NASHVILLE,CHURCHES,-86.9530728,36.0447121
HENDERSON,CHURCHES,-87.4820701,37.8146257
O FALLON,CHURCHES,-90.7034039,38.7985492
HUNTINGDON,CHURCHES,-88.4281793,35.9989939
ROLLA,CHURCHES,-91.7452982,37.9345247
GRAY SUMMIT,CHURCHES,-90.8189523,38.4884995
MEMPHIS,CHURCHES,-90.0314915,35.1704616
MEMPHIS,CHURCHES,-90.0515482,35.1105574
SWANSEA,CHURCHES,-89.9759915,38.5706468
OWENSBORO,CHURCHES,-87.2513963,37.7504209
CAIRO,CHURCHES,-89.1744759,37.0033228
SIKESTON,CHURCHES,-89.5377688,36.9062041
HOPKINSVILLE,CHURCHES,-87.4907274,36.8634656
JACKSON,CHURCHES,-88.8443473,35.6901427
PINCKNEYVILLE,CHURCHES,-89.3790299,38.0745568
LOUISIANA,CHURCHES,-91.0499398,39.447465
POCAHONTAS,CHURCHES,-90.97168,36.2645552
CENTRAL CITY,CHURCHES,-87.1224367,37.2951279
BLYTHEVILLE,CHURCHES,-89.9654891,35.9619591
PARIS,CHURCHES,-88.3365678,36.3003782
COULTERVILLE,CHURCHES,-89.4884951,38.1495854
HARRISBURG,CHURCHES,-88.5470754,37.7315532
BATESVILLE,CHURCHES,-91.6602443,35.7775896
HARRISBURG,CHURCHES,-88.5399248,37.7400161
BENTON,CHURCHES,-88.9202535,38.0033871
MAYFIELD,CHURCHES,-88.6373217,36.7293728
MAYFIELD,CHURCHES,-88.6364454,36.7403049
MOUNTAIN VIEW,CHURCHES,-91.7067234,37.0005466
CHATHAM,CHURCHES,-89.6872163,39.6764919
BLYTHEVILLE,CHURCHES,-89.9238347,35.9290269
SUMMERSVILLE,CHURCHES,-91.6584985,37.1811063
FAIRVIEW HEIGHTS,CHURCHES,-89.9743789,38.5712086
CLARKSVILLE,CHURCHES,-87.2274426,36.5623666
TERRE HAUTE,CHURCHES,-87.4976311,39.2762111
SAINT LOUIS,CHURCHES,-90.2644194,38.5798788
FREEBURG,CHURCHES,-89.9113998,38.4271024
SAINT LOUIS,CHURCHES,-90.2401548,38.6511869
MEMPHIS,CHURCHES,-89.8903508,35.0902858
EL DORADO,CHURCHES,-88.4507411,37.8129071
SAINT LOUIS,CHURCHES,-90.181504,38.7775183
ELDORADO,CHURCHES,-88.441577,37.8135606
SULLIVAN,CHURCHES,-91.1581633,38.2090707
SAINT LOUIS,CHURCHES,-90.2378333,38.7802529
SAINT LOUIS,CHURCHES,-90.2381511,38.751522
SAINT LOUIS,CHURCHES,-90.3629468,38.6185552
SAINT LOUIS,CHURCHES,-90.3554245,38.612787
SAINT LOUIS,CHURCHES,-90.3907722,38.5520773
CAPE GIRARDEAU,CHURCHES,-89.5645187,37.3085197
ALTON,CHURCHES,-90.1807095,38.8943144
SAINT LOUIS,CHURCHES,-90.4182442,38.685317
ELDORADO,CHURCHES,-88.4400465,37.814253
PADUCAH,CHURCHES,-88.6435911,37.0680044
MEMPHIS,CHURCHES,-90.0565728,35.0436502
OVERLAND,CHURCHES,-90.3720057,38.707614
BALLWIN,"TEMPLES, RELIGIOUS",-90.4991002,38.6148314
WEBSTER GROVES,PLACES OF WORSHIP,-90.3366277,38.5942153
SULLIVAN,CHURCHES,-87.415731,39.1014977
EVANSVILLE,CHURCHES,-87.6286711,37.96098
TERRE HAUTE,CHURCHES,-87.3773238,39.4343582
SAINT LOUIS,CHURCHES,-90.3341284,38.6518097
SAINT LOUIS,CHURCHES,-90.3202142,38.7102046
GALATIA,CHURCHES,-88.6035101,37.8412039
CLINTON,CHURCHES,-87.4028691,39.651834
SULLIVAN,CHURCHES,-87.3941947,39.0914424
MEMPHIS,PLACES OF WORSHIP,-89.9428861,35.1487447
OVERLAND,CHURCHES,-90.3867091,38.6961741
TERRE HAUTE,CHURCHES,-87.3878645,39.4809004
EVANSVILLE,CHURCHES,-87.5655356,37.9822766
MEMPHIS,CHURCHES,-90.0472274,35.1377176
MEMPHIS,CHURCHES,-89.9061192,35.1321078
WORTHINGTON,CHURCHES,-86.9818075,39.116537
MARYLAND HEIGHTS,CHURCHES,-90.4463301,38.7423715
TERRE HAUTE,CHURCHES,-87.342905,39.4616486
TERRE HAUTE,CHURCHES,-87.349431,39.5641255
SAINT LOUIS,CHURCHES,-90.3985942,38.4693633
EVANSVILLE,CHURCHES,-87.5687276,37.9683366
TERRE HAUTE,CHURCHES,-87.3857565,39.4850442
BURNA,CHURCHES,-88.3593757,37.2447274
ALTAMONT,CHURCHES,-88.7579758,39.051613
MEMPHIS,CHURCHES,-89.9866015,35.2366585
MEMPHIS,CHURCHES,-89.836196,35.0047137
JACKSON,CHURCHES,-88.760915,35.609107
CLINTON,CHURCHES,-87.4022134,39.6558137
EVANSVILLE,CHURCHES,-87.4755876,37.9625357
SAINT LOUIS,CHURCHES,-90.2913522,38.5969059
HARRISBURG,CHURCHES,-88.5526811,37.722604
HENDERSON,CHURCHES,-88.6534916,35.4319101
OWENSBORO,CHURCHES,-87.089425,37.7609318
SAINT LOUIS,CHURCHES,-90.3444103,38.7080599
SAINT LOUIS,CHURCHES,-90.2938642,38.6258077
SAINT LOUIS,CHURCHES,-90.4063665,38.6505688
BURNS,CHURCHES,-87.2320301,36.0377051
SPRINGFIELD,CHURCHES,-89.630517,39.7829771
SAINT LOUIS,CHURCHES,-90.2426476,38.5970768
SAINT LOUIS,CHURCHES,-90.1990946,38.617723
MADISONVILLE,CHURCHES,-87.5055532,37.3324974
SPRINGFIELD,CHURCHES,-89.622305,39.7924878
SAINT LOUIS,CHURCHES,-90.2060607,38.6420309
JASONVILLE,CHURCHES,-87.1855116,39.1588819
OWENSBORO,CHURCHES,-87.1748291,37.7476086
BOONVILLE,CHURCHES,-87.2723793,38.0483895
ROSEDALE,CHURCHES,-87.2512677,39.6433967
MOUNT VERNON,CHURCHES,-87.8963407,37.9348407
DICKSON,CHURCHES,-87.407084,36.0866904
REELSVILLE,CHURCHES,-86.950662,39.5236509
SAINT LOUIS,CHURCHES,-90.2293342,38.6012364
MEMPHIS,CHURCHES,-89.9123528,35.199855
CORINTH,CHURCHES,-88.514855,34.9812192
SPRINGFIELD,CHURCHES,-89.662575,39.7687288
MEMPHIS,CHURCHES,-90.0612974,35.0349047
HERRIN,CHURCHES,-89.0247957,37.7892315
KENNETT,CHURCHES,-90.0593035,36.2369827
EDWARDSPORT,CHURCHES,-87.2533467,38.8091243
BYHALIA,CHURCHES,-89.6185338,34.9916397
SAINT LOUIS,CHURCHES,-90.3915511,38.5439543
SAINT LOUIS,CHURCHES,-90.3211131,38.6475455
SAINT LOUIS,CHURCHES,-90.3584911,38.5595943
VINCENNES,CHURCHES,-87.5080008,38.6816606
CHARLESTON,CHURCHES,-88.1870838,39.4671705
SPRINGFIELD,CHURCHES,-89.6540139,39.7937203
SAINT LOUIS,CHURCHES,-90.3027717,38.730155
DESLOGE,CHURCHES,-90.5132754,37.8731607
MURRAY,CHURCHES,-88.3265865,36.6232663
MEMPHIS,CHURCHES,-90.0485493,35.1353712
SAINT LOUIS,CHURCHES,-90.3986071,38.6979279
NASHVILLE,CHURCHES,-89.3779544,38.345508
OWENSBORO,CHURCHES,-87.104285,37.7542454
JOELTON,CHURCHES,-86.9445476,36.3335739
VINCENNES,CHURCHES,-87.5243597,38.6812685
RICHMOND HEIGHTS,CHURCHES,-90.3311013,38.6287679
MEMPHIS,CHURCHES,-89.9040894,35.1320102
SPRINGFIELD,CHURCHES,-89.6244778,39.7902234
MEMPHIS,CHURCHES,-89.9368902,35.0927465
ALAMO,CHURCHES,-89.1650754,35.8228596
ARCOLA,CHURCHES,-88.3057233,39.6840478
SAINT LOUIS,CHURCHES,-90.4090629,38.5835951
SAINT LOUIS,CHURCHES,-90.3534264,38.4649576
EAST SAINT LOUIS,CHURCHES,-90.1531672,38.6044127
HUNTINGDON,CHURCHES,-88.4117243,35.981218
WOODLAWN,CHURCHES,-87.5485449,36.4665793
SPRINGFIELD,CHURCHES,-89.6834286,39.807754
SHELBURN,CHURCHES,-87.4024096,39.17694
EVANSVILLE,CHURCHES,-87.5655563,38.020881
BALLWIN,CHURCHES,-90.5502551,38.5932867
LOUISIANA,CHURCHES,-91.063049,39.4420392
SANDBORN,CHURCHES,-87.1847616,38.8962915
WEBSTER GROVES,CHURCHES,-90.3568864,38.6005312
DEXTER,CHURCHES,-89.9712694,36.7976396
SAINT LOUIS,CHURCHES,-90.3414123,38.5326654
SPRINGFIELD,CHURCHES,-89.6980443,39.8023002
MOWEAQUA,CHURCHES,-89.0148811,39.6274361
SPRINGFIELD,PLACES OF WORSHIP,-89.7054046,39.792319
BELLEVILLE,CHURCHES,-89.9787461,38.5139236
HILLSBORO,CHURCHES,-89.4910454,39.144731
ALTON,CHURCHES,-90.1241658,38.9080237
EVANSVILLE,CHURCHES,-87.5406215,37.970402
SPRINGFIELD,CHURCHES,-89.7179395,39.7578814
SAINT LOUIS,CHURCHES,-90.2546498,38.6425234
SAINT CLAIR,CHURCHES,-90.9690431,38.3361401
EFFINGHAM,CHURCHES,-88.5391142,39.0998227
LITERBERRY,CHURCHES,-90.2010619,39.8522866
EVANSVILLE,CHURCHES,-87.5558112,37.9681759
BENTON,CHURCHES,-88.9208185,37.9956341
WILDWOOD,CHURCHES,-90.6724723,38.5886844
CHARLESTON,CHURCHES,-88.1751866,39.4836481
SULLIVAN,CHURCHES,-91.1636072,38.2211096
NEW HAVEN,CHURCHES,-91.2199059,38.6076435
MEMPHIS,CHURCHES,-90.0318436,35.1745813
CAPE GIRARDEAU,CHURCHES,-89.5362854,37.3372293
WILLISVILLE,CHURCHES,-89.57537,37.9666376
MEMPHIS,CHURCHES,-89.747131,35.2196686
MEMPHIS,CHURCHES,-90.0480547,35.1514254
MEMPHIS,CHURCHES,-89.888102,35.1251415
JOHNSTON CITY,CHURCHES,-88.9264798,37.8186867
SAINT LOUIS,CHURCHES,-90.3026535,38.6435506
MEMPHIS,CHURCHES,-89.8061859,35.0054719
MILLINGTON,CHURCHES,-89.7391983,35.3768866
MEMPHIS,CHURCHES,-90.0154675,35.0200496
EVANSVILLE,CHURCHES,-87.5013009,37.9616443
BRIDGETON,PLACES OF WORSHIP,-90.4289826,38.7332748
BLACKJACK,CHURCHES,-90.2540139,38.8117925
MEMPHIS,CHURCHES,-89.9975567,35.135282
EFFINGHAM,CHURCHES,-88.5443872,39.1197736
WHITTINGTON,CHURCHES,-88.9198021,38.0712977
AFFTON,CHURCHES,-90.3039874,38.5585392
GODFREY,CHURCHES,-90.2167539,38.9305763
MC HENRY,CHURCHES,-86.9217746,37.3804139
FAIRFIELD,CHURCHES,-88.3602721,38.377081
EVANSVILLE,CHURCHES,-87.5574189,37.9886275
EVANSVILLE,CHURCHES,-87.5209973,37.9432732
EVANSVILLE,CHURCHES,-87.6268353,37.959404
EVANSVILLE,CHURCHES,-87.6388271,38.0170319
EVANSVILLE,CHURCHES,-87.6795351,37.9670798
CHRISTOPHER,CHURCHES,-89.0544196,37.9667205
EVANSVILLE,CHURCHES,-87.5655771,37.9692449
SAINT LOUIS,CHURCHES,-90.4449346,38.6211511
KINDERHOOK,CHURCHES,-91.1518841,39.7027098
COBDEN,CHURCHES,-89.1874989,37.5289512
BELLEVILLE,CHURCHES,-90.0190946,38.5572089
CARBONDALE,CHURCHES,-89.1010188,37.6567743
JERSEYVILLE,CHURCHES,-90.3356224,39.1198437
COBDEN,CHURCHES,-89.2125189,37.5647378
EVANSVILLE,CHURCHES,-87.6423968,37.9830061
EVANSVILLE,CHURCHES,-87.5511053,37.9738429
EVANSVILLE,CHURCHES,-87.5556705,37.9726585
MANCHESTER,CHURCHES,-90.3299509,39.541305
DRESDEN,CHURCHES,-88.7739969,36.3098116
MARION,CHURCHES,-88.9358097,37.7292175
EAST SAINT LOUIS,CHURCHES,-90.1365685,38.6068407
EAST SAINT LOUIS,CHURCHES,-90.1430946,38.6023928
EVANSVILLE,CHURCHES,-87.6160047,37.9592087
ALTON,CHURCHES,-90.1481258,38.8911926
GRANITE CITY,CHURCHES,-90.0700005,38.7286829
EVANSVILLE,CHURCHES,-87.5942763,37.9819824
COLLINSVILLE,CHURCHES,-89.991294,38.6718365
CAPE GIRARDEAU,CHURCHES,-89.5818458,37.3390813
RICHMOND HEIGHTS,SYNAGOGUES,-90.3422261,38.6333273
SULLIVAN,CHURCHES,-91.1634986,38.2062795
EVANSVILLE,CHURCHES,-87.6480924,38.0657071
MEMPHIS,SYNAGOGUES,-89.8462532,35.1110745
SAINT LOUIS,SYNAGOGUES,-90.3491336,38.6602157
SAINT LOUIS,SYNAGOGUES,-90.479195,38.6502348
SAINT LOUIS,SYNAGOGUES,-90.3575629,38.6734127
SAINT LOUIS,SYNAGOGUES,-90.3720283,38.6744849
SAINT LOUIS,SYNAGOGUES,-90.3036687,38.6377941
SAINT LOUIS,SYNAGOGUES,-90.3465863,38.6605102
SAINT PETERS,SYNAGOGUES,-90.6209542,38.7648869
EVANSVILLE,SYNAGOGUES,-87.4504255,37.9557362
UNION,CHURCHES,-91.0184619,38.4366583
OWENSBORO,SYNAGOGUES,-87.1095016,37.7718623
WENTZVILLE,CHURCHES,-90.8569941,38.8115278
PADUCAH,SYNAGOGUES,-88.6325838,37.0763105
SAINT LOUIS,SYNAGOGUES,-90.4477255,38.6415147
BELLEVUE,SYNAGOGUES,-86.9233648,36.0759308
MEMPHIS,SYNAGOGUES,-89.8420012,35.1150017
CHESTERFIELD,SYNAGOGUES,-90.5516732,38.6535443
MEMPHIS,SYNAGOGUES,-89.8709376,35.1342512
DICKSON,CHURCHES,-87.4142521,36.0861479
CHESTERFIELD,SYNAGOGUES,-90.5814147,38.6604324
SAINT LOUIS,SYNAGOGUES,-90.3471431,38.6599648
